id,observed_on,latitude,longitude,scientific_name,common_name,iconic_taxon_name
IVC,3/16/23,38.07852788,-122.5857768,Anaxyrus boreas,Western Toad,Amphibia
IVC,3/18/23,38.07495,-122.5782,Taraxia ovata,Sun Cup,Plantae
IVC,3/31/23,38.0771695,-122.5854617,Viola pedunculata,California Golden Violet,Plantae
IVC,3/31/23,38.07608346,-122.5842188,Nemophila menziesii,baby blue eyes,Plantae
IVC,4/9/23,38.0764688,-122.585395,Vicia faba,fava bean,Plantae
IVC,4/9/23,38.07594397,-122.585177,Contia tenuis,Common Sharp-tailed Snake,Reptilia
IVC,1/25/23,38.07809445,-122.5846609,Melanerpes formicivorus,Acorn Woodpecker,Aves
IVC,1/25/23,38.07809445,-122.5846609,Melozone crissalis,California Towhee,Aves
IVC,1/25/23,38.07809445,-122.5846609,Baeolophus inornatus,Oak Titmouse,Aves
IVC,1/25/23,38.07809445,-122.5846609,Calypte anna,Anna's Hummingbird,Aves
IVC,1/25/23,38.07809445,-122.5846609,Buteo lineatus,Red-shouldered Hawk,Aves
IVC,1/25/23,38.07809445,-122.5846609,Buteo jamaicensis,Red-tailed Hawk,Aves
IVC,1/25/23,38.07809445,-122.5846609,Taricha torosa,California Newt,Amphibia
IVC,1/25/23,38.07809445,-122.5846609,Zonotrichia atricapilla,Golden-crowned Sparrow,Aves
IVC,1/25/23,38.07809445,-122.5846609,Haemorhous mexicanus,House Finch,Aves
IVC,1/25/23,38.07809445,-122.5846609,Baeolophus inornatus,Oak Titmouse,Aves
IVC,1/25/23,38.07809445,-122.5846609,Zonotrichia atricapilla,Golden-crowned Sparrow,Aves
IVC,4/17/23,38.08044108,-122.581061,Parentucellia latifolia,Broadleaf Glandweed,Plantae
IVC,4/25/23,38.0763202,-122.5830282,Layia platyglossa,tidy tips,Plantae
IVC,4/28/23,38.08013531,-122.58539,Vicia villosa,hairy vetch,Plantae
IVC,4/29/23,38.07690778,-122.5825931,Lupinus succulentus,arroyo lupine,Plantae
IVC,5/2/23,38.077725,-122.5828833,Arctostaphylos manzanita manzanita,,Plantae
IVC,5/7/23,38.07915,-122.5836867,Parentucellia latifolia,Broadleaf Glandweed,Plantae
IVC,5/21/23,38.08059692,-122.584465,Castilleja densiflora densiflora,,Plantae
IVC,5/21/23,38.08062744,-122.584465,Lysimachia arvensis,scarlet pimpernel,Plantae
IVC,6/2/23,38.07844925,-122.5854645,Anaxyrus boreas halophilus,California Toad,Amphibia
IVC,6/5/23,38.07691117,-122.5826633,Lepus californicus,Black-tailed Jackrabbit,Mammalia
IVC,6/11/23,38.07685106,-122.5832711,Melanerpes formicivorus,Acorn Woodpecker,Aves
IVC,6/12/23,38.0765305,-122.5828033,Sceloporus occidentalis,Western Fence Lizard,Reptilia
IVC,6/13/23,38.07806635,-122.5840038,Triteleia hyacinthina,white brodiaea,Plantae
IVC,6/13/23,38.07868154,-122.5859867,Lampropeltis californiae,California King Snake,Reptilia
IVC,6/13/23,38.07834557,-122.5853496,Anaxyrus boreas halophilus,California Toad,Amphibia
IVC,6/14/23,38.07689224,-122.5833346,Haemorhous mexicanus,House Finch,Aves
IVC,6/14/23,38.0780824,-122.5840269,Spinus psaltria,Lesser Goldfinch,Aves
IVC,6/14/23,38.07854689,-122.586001,Aphelocoma californica,California Scrub-Jay,Aves
IVC,6/14/23,38.07714495,-122.5857649,Spinus psaltria,Lesser Goldfinch,Aves
IVC,6/23/23,38.0785186,-122.5857406,Anaxyrus boreas,Western Toad,Amphibia
IVC,7/3/23,38.08037217,-122.5753467,Mentha pulegium,Pennyroyal,Plantae
IVC,7/4/23,38.07840833,-122.5840533,Mentha pulegium,Pennyroyal,Plantae
IVC,7/4/23,38.078675,-122.5859133,Mentha pulegium,Pennyroyal,Plantae
IVC,7/3/23,38.080425,-122.5751117,Centromadia fitchii,Fitch's tarweed,Plantae
IVC,6/14/23,38.07761523,-122.5835303,Haemorhous mexicanus,House Finch,Aves
IVC,6/14/23,38.07820454,-122.5840945,Haemorhous mexicanus,House Finch,Aves
IVC,6/14/23,38.0783643,-122.5841495,Spinus psaltria,Lesser Goldfinch,Aves
IVC,6/14/23,38.07699191,-122.58423,Aphelocoma californica,California Scrub-Jay,Aves
IVC,6/14/23,38.07699191,-122.58423,Adelpha californica,California Sister,Insecta
IVC,6/14/23,38.07699191,-122.58423,Spinus psaltria,Lesser Goldfinch,Aves
IVC,7/27/23,38.08047736,-122.5846838,Croton setiger,turkey mullein,Plantae
IVC,7/28/23,38.07605662,-122.5845998,Callipepla californica brunnescens,Coastal California Quail,Aves
IVC,7/28/23,38.07710444,-122.5838247,Clathrus ruber,red-cage fungus,Fungi
IVC,7/28/23,38.07645264,-122.5843271,Camnula pellucida,Clear-winged Grasshopper,Insecta
IVC,7/28/23,38.07677563,-122.5849632,Largus californicus,California Bordered Plant Bug,Insecta
IVC,7/28/23,38.07615818,-122.5846373,Veronica persica,bird's-eye speedwell,Plantae
IVC,7/28/23,38.07617666,-122.5846923,Portulaca oleracea,Common Purslane,Plantae
IVC,7/28/23,38.07843056,-122.5840889,Centromadia fitchii,Fitch's tarweed,Plantae
IVC,7/28/23,38.07701111,-122.5811389,Aleuroplatus coronata,Crown Whitefly,Insecta
IVC,7/28/23,38.07697222,-122.5812028,Erysiphe occidentalis,,Fungi
IVC,7/28/23,38.07643602,-122.5834635,Diabrotica undecimpunctata,Spotted Cucumber Beetle,Insecta
IVC,8/23/23,38.07596667,-122.5842083,Cydonia oblonga,Quince,Plantae
IVC,8/23/23,38.07630489,-122.5834618,Harmonia axyridis,Asian Lady Beetle,Insecta
IVC,8/23/23,38.07632178,-122.5834511,Harmonia axyridis,Asian Lady Beetle,Insecta
IVC,8/23/23,38.07633022,-122.5834671,Harmonia axyridis,Asian Lady Beetle,Insecta
IVC,8/23/23,38.07633867,-122.5834671,Harmonia axyridis,Asian Lady Beetle,Insecta
IVC,8/30/23,38.07656016,-122.5824226,Melozone crissalis,California Towhee,Aves
IVC,9/24/23,38.07440033,-122.5776108,Vespula pensylvanica,Western Yellowjacket,Insecta
IVC,9/26/23,38.0768305,-122.581855,Odocoileus hemionus,Mule Deer,Mammalia
IVC,9/18/23,38.07399717,-122.5791783,Crotalus oreganus oreganus,Northern Pacific Rattlesnake,Reptilia
IVC,10/3/23,38.07840833,-122.5844333,Mantis religiosa,European Mantis,Insecta
IVC,11/2/23,38.07831383,-122.5857083,Junonia grisea,Gray Buckeye,Insecta
IVC,11/10/23,38.07625109,-122.5787025,Aesculus californica,California buckeye,Plantae
IVC,11/19/23,38.07859167,-122.5859133,Symphyotrichum chilense,Pacific Aster,Plantae
IVC,11/24/23,38.07702482,-122.5826285,Junonia grisea,Gray Buckeye,Insecta
IVC,11/27/23,38.07943531,-122.5777138,Quercus kelloggii,California black oak,Plantae
IVC,1/14/24,38.0805132,-122.5744212,Entoloma ferruginans,Bleachy Entoloma,Fungi
IVC,1/14/24,38.0743555,-122.5763783,Sciurus griseus,Western Gray Squirrel,Mammalia
IVC,1/18/24,38.07572217,-122.58512,Lactarius alnicola,golden milkcap,Fungi
IVC,1/18/24,38.07521117,-122.585,Amanita phalloides,Deathcap,Fungi
IVC,1/18/24,38.07520283,-122.58507,Leratiomyces percevalii,Mulch Maids,Fungi
IVC,1/30/24,38.07840882,-122.58526,Contia tenuis,Common Sharp-tailed Snake,Reptilia
IVC,2/1/24,38.07546667,-122.5755383,Ariolimax buttoni,Button's Banana Slug,Mollusca
IVC,10/11/23,38.07501093,-122.5773012,Melanerpes formicivorus,Acorn Woodpecker,Aves
IVC,2/10/24,38.07485833,-122.5854194,Amanita muscaria,Fly Agaric,Fungi
IVC,2/16/24,38.07488883,-122.58538,Amanita muscaria,Fly Agaric,Fungi
IVC,3/10/24,38.0785363,-122.5857802,Taricha torosa,California Newt,Amphibia
IVC,3/10/24,38.0786082,-122.585754,Pseudacris regilla,Pacific chorus frog,Amphibia
IVC,3/10/24,38.0786364,-122.5858085,Anaxyrus boreas,Western Toad,Amphibia
IVC,3/10/24,38.0786272,-122.5858688,Aquarius remigis,North American Common Water Strider,Insecta
IVC,3/14/24,38.07636383,-122.58332,Eschscholzia californica,California poppy,Plantae
IVC,3/21/24,38.07577217,-122.5843367,Vicia faba,fava bean,Plantae
IVC,3/21/24,38.07586667,-122.5842778,Vicia faba,fava bean,Plantae
IVC,3/23/24,38.0773733,-122.5766951,Taraxia ovata,Sun Cup,Plantae
IVC,3/25/24,38.0771092,-122.5827026,Gastrophysa cyanea,Blue Dock Beetle,Insecta
IVC,3/25/24,38.0780154,-122.5838914,Glaucopsyche lygdamus incognitus,Behr's Silvery Blue,Insecta
IVC,3/25/24,38.0780089,-122.5838934,Castilleja densiflora,dense-flowered owl's-clover,Plantae
IVC,3/25/24,38.0771322,-122.5854319,Viola pedunculata,California Golden Violet,Plantae
IVC,3/25/24,38.0769838,-122.5855869,Trifolium depauperatum,cowbag clover,Plantae
IVC,3/25/24,38.0782267,-122.5838798,Viola pedunculata,California Golden Violet,Plantae
IVC,3/25/24,38.0776393,-122.5838183,Actinemys marmorata,Northwestern Pond Turtle,Reptilia
IVC,3/25/24,38.0785294,-122.5857588,Taricha torosa,California Newt,Amphibia
IVC,3/25/24,38.0756882,-122.5810868,Gastrophysa cyanea,Blue Dock Beetle,Insecta
IVC,3/25/24,38.0756882,-122.5810868,Trifolium dubium,Lesser hop trefoil,Plantae
IVC,3/25/24,38.0756882,-122.5810868,Glaucopsyche lygdamus,Silvery Blue,Insecta
IVC,3/25/24,38.07803982,-122.5837873,Viola pedunculata,California Golden Violet,Plantae
IVC,3/26/24,38.07751146,-122.5827025,Castilleja densiflora densiflora,,Plantae
IVC,3/26/24,38.07779583,-122.5826363,Leptarctia californiae,California Tiger Moth,Insecta
IVC,3/26/24,38.07697516,-122.5855522,Lupinus nanus,Sky Lupine,Plantae
IVC,3/26/24,38.07711757,-122.5855014,Trifolium depauperatum,cowbag clover,Plantae
IVC,3/25/24,38.0756882,-122.5810868,Pentagramma triangularis,goldback fern,Plantae
IVC,3/25/24,38.0756882,-122.5810868,Glaucopsyche lygdamus,Silvery Blue,Insecta
IVC,3/25/24,38.0756882,-122.5810868,Trifolium willdenovii,tomcat clover,Plantae
IVC,3/25/24,38.0776393,-122.5838183,Sanicula laciniata,laceleaf sanicle,Plantae
IVC,3/25/24,38.0776393,-122.5838183,Lathyrus vestitus,Pacific pea,Plantae
IVC,3/25/24,38.0776393,-122.5838183,Anas platyrhynchos,Mallard,Aves
IVC,3/25/24,38.0776393,-122.5838183,Primula hendersonii,Henderson's shooting star,Plantae
IVC,3/25/24,38.0776393,-122.5838183,Trifolium willdenovii,tomcat clover,Plantae
IVC,3/25/24,38.0776393,-122.5838183,Plectritis ciliosa,longspur seablush,Plantae
IVC,3/25/24,38.0776393,-122.5838183,Calasterella californica,California asterella,Plantae
IVC,3/25/24,38.0776393,-122.5838183,Calasterella californica,California asterella,Plantae
IVC,3/25/24,38.0776393,-122.5838183,Dryopteris arguta,coastal woodfern,Plantae
IVC,3/25/24,38.0776393,-122.5838183,Pedicularis densiflora,Warrior's Plume,Plantae
IVC,3/25/24,38.0776393,-122.5838183,Batrachoseps attenuatus,California Slender Salamander,Amphibia
IVC,3/25/24,38.0776393,-122.5838183,Stemonitopsis typhina,,Protozoa
IVC,3/25/24,38.0776393,-122.5838183,Pieris marginalis,Margined White,Insecta
IVC,3/28/24,38.07567217,-122.584755,Amsinckia menziesii,Common Fiddleneck,Plantae
IVC,3/28/24,38.07677783,-122.5842967,Quercus agrifolia,coast live oak,Plantae
IVC,3/28/24,38.07876117,-122.5859917,Sidalcea malviflora,checkerbloom,Plantae
IVC,4/3/24,38.07533592,-122.5749012,Sanicula crassicaulis,Pacific Sanicle,Plantae
IVC,4/3/24,38.07583333,-122.5754083,Hyalophora euryalus,Ceanothus Silk Moth,Insecta
IVC,4/4/24,38.07407783,-122.5772033,Patagioenas fasciata,Band-tailed Pigeon,Aves
IVC,4/4/24,38.07407783,-122.5772033,Patagioenas fasciata,Band-tailed Pigeon,Aves
IVC,4/24/24,38.08074982,-122.5842849,Danthonia californica,California oatgrass,Plantae
IVC,3/28/24,38.07749824,-122.5842342,Cathartes aura,Turkey Vulture,Aves
IVC,3/28/24,38.07831511,-122.5846751,Haemorhous mexicanus,House Finch,Aves
IVC,3/28/24,38.07777539,-122.584059,Baeolophus inornatus,Oak Titmouse,Aves
IVC,3/28/24,38.07611748,-122.5839539,Leratiomyces percevalii,Mulch Maids,Fungi
IVC,3/28/24,38.07560721,-122.5849514,Hordeum brachyantherum,Meadow barley,Plantae
IVC,3/28/24,38.07537152,-122.5850358,Vicia sativa,Common Vetch,Plantae
IVC,3/28/24,38.07520012,-122.5851387,Erodium botrys,Mediterranean Stork's-bill,Plantae
IVC,3/28/24,38.07508395,-122.5852509,Glaucopsyche lygdamus,Silvery Blue,Insecta
IVC,3/28/24,38.07494996,-122.5853629,Glaucopsyche lygdamus,Silvery Blue,Insecta
IVC,3/28/24,38.07840237,-122.5854001,Parentucellia latifolia,Broadleaf Glandweed,Plantae
IVC,5/1/24,38.07921117,-122.58358,Lupinus nanus,Sky Lupine,Plantae
IVC,5/11/24,38.07443709,-122.5777777,Apis mellifera,Western Honey Bee,Insecta
IVC,3/27/24,38.07625672,-122.5825925,Haemorhous mexicanus,House Finch,Aves
IVC,3/27/24,38.07625672,-122.5825925,Calypte anna,Anna's Hummingbird,Aves
IVC,5/12/24,38.0748945,-122.5781383,Melanerpes formicivorus,Acorn Woodpecker,Aves
IVC,5/12/24,38.074775,-122.5829617,Meleagris gallopavo,Wild Turkey,Aves
IVC,5/12/24,38.0736305,-122.5837383,Odocoileus hemionus columbianus,Columbian Black-tailed Deer,Mammalia
IVC,5/12/24,38.07572778,-122.5811972,Tragopogon porrifolius,purple salsify,Plantae
IVC,5/12/24,38.07480556,-122.5780917,Melanerpes formicivorus,Acorn Woodpecker,Aves
IVC,5/15/24,38.0749445,-122.5853717,Pituophis catenifer catenifer,Pacific Gopher Snake,Reptilia
IVC,4/26/24,38.07502783,-122.5782033,Melanerpes formicivorus,Acorn Woodpecker,Aves
IVC,4/26/24,38.0747945,-122.5777667,Forficula dentata,Western Earwig,Insecta
IVC,5/19/24,38.0775805,-122.5850367,Bellardia viscosa,Yellow Glandweed,Plantae
IVC,5/29/24,38.07318828,-122.5816852,Calochortus luteus,Yellow Mariposa Lily,Plantae
IVC,5/29/24,38.07376389,-122.5831278,Datisca glomerata,durango root,Plantae
IVC,5/29/24,38.07376389,-122.5831278,Erythranthe nasuta,shy monkeyflower,Plantae
IVC,5/29/24,38.07376389,-122.5831278,Pseudacris regilla,Pacific chorus frog,Amphibia
IVC,7/20/24,38.0743445,-122.5788417,Oxidus gracilis,Greenhouse Millipede,Animalia
IVC,7/21/24,38.08091533,-122.5840162,Dittrichia graveolens,Stinkwort,Plantae
IVC,8/8/24,38.07875,-122.5858667,Mantis religiosa,European Mantis,Insecta
IVC,8/8/24,38.079125,-122.5857833,Centromadia fitchii,Fitch's tarweed,Plantae
IVC,8/8/24,38.07991383,-122.5854967,Centromadia fitchii,Fitch's tarweed,Plantae
IVC,8/16/24,38.07721667,-122.5838617,Centromadia fitchii,Fitch's tarweed,Plantae
IVC,8/28/24,38.07675845,-122.5818711,Baeolophus inornatus,Oak Titmouse,Aves
IVC,8/28/24,38.07675845,-122.5818711,Spinus psaltria,Lesser Goldfinch,Aves
IVC,8/28/24,38.07675845,-122.5818711,Baeolophus inornatus,Oak Titmouse,Aves
IVC,8/28/24,38.07675845,-122.5818711,Corvus brachyrhynchos,American Crow,Aves
IVC,8/28/24,38.07675845,-122.5818711,Melanerpes formicivorus,Acorn Woodpecker,Aves
IVC,8/28/24,38.07675845,-122.5818711,Melozone crissalis,California Towhee,Aves
IVC,9/14/24,38.0798805,-122.5828283,Croton setiger,turkey mullein,Plantae
IVC,10/1/24,38.07520502,-122.5744309,Aesculus californica,California buckeye,Plantae
IVC,12/23/23,38.0785345,-122.5857173,Pseudacris regilla,Pacific chorus frog,Amphibia
IVC,12/23/23,38.0785345,-122.5857173,Pseudacris regilla,Pacific chorus frog,Amphibia
IVC,10/23/24,38.07660602,-122.5829174,Calypte anna,Anna's Hummingbird,Aves
IVC,10/23/24,38.07632901,-122.5817873,Corvus brachyrhynchos,American Crow,Aves
IVC,10/23/24,38.07662396,-122.5809486,Sitta carolinensis,White-breasted Nuthatch,Aves
IVC,10/23/24,38.07658501,-122.5810066,Buteo lineatus,Red-shouldered Hawk,Aves
IVC,10/23/24,38.07665766,-122.5811525,Sitta carolinensis,White-breasted Nuthatch,Aves
IVC,11/1/24,38.07751281,-122.5838461,Phoradendron villosum,oak mistletoe,Plantae
IVC,12/24/24,38.07484717,-122.585395,Amanita muscaria flavivolvata,American Fly Agaric,Fungi
IVC,12/25/24,38.0748555,-122.5853717,Amanita muscaria,Fly Agaric,Fungi
IVC,12/27/24,38.0748555,-122.5854117,Amanita muscaria flavivolvata,American Fly Agaric,Fungi
IVC,12/28/24,38.07482663,-122.5852786,Amanita muscaria flavivolvata,American Fly Agaric,Fungi
IVC,12/28/24,38.07638883,-122.584495,Leratiomyces percevalii,Mulch Maids,Fungi
IVC,12/28/24,38.07527364,-122.5850311,Laccaria amethysteo-occidentalis,Western Amethyst Laccaria,Fungi
IVC,1/4/25,38.076825,-122.5830917,Morella californica,Pacific Wax myrtle,Plantae
IVC,1/4/25,38.0784323,-122.5848686,Setophaga coronata,Yellow-rumped Warbler,Aves
IVC,1/4/25,38.07852987,-122.5846449,Sayornis nigricans,Black Phoebe,Aves
IVC,1/4/25,38.07819845,-122.5841185,Junco hyemalis,Dark-eyed Junco,Aves
IVC,11/13/24,38.07744167,-122.583755,Arctostaphylos manzanita manzanita,,Plantae
IVC,11/13/24,38.07991117,-122.5850217,Baccharis pilularis,coyote brush,Plantae
IVC,11/13/24,38.0801555,-122.585205,Corvus brachyrhynchos,American Crow,Aves
IVC,11/13/24,38.08013883,-122.585205,Centromadia fitchii,Fitch's tarweed,Plantae
IVC,1/20/25,38.0785683,-122.5841938,Junco hyemalis,Dark-eyed Junco,Aves
IVC,1/20/25,38.07799401,-122.583593,Hygrophorus roseobrunneus,Rosy Brown Waxy Cap,Fungi
IVC,1/20/25,38.0776393,-122.5838183,Mycena haematopus,Bleeding Fairy Helmet,Fungi
IVC,5/31/24,38.07689183,-122.5850594,Coluber constrictor mormon,Western Yellow-bellied Racer,Reptilia
IVC,5/14/23,38.07685999,-122.5850584,Pituophis catenifer catenifer,Pacific Gopher Snake,Reptilia
IVC,9/26/22,38.07699851,-122.5850783,Crotalus oreganus oreganus,Northern Pacific Rattlesnake,Reptilia
IVC,8/6/21,38.07583883,-122.5844033,Crotalus oreganus oreganus,Northern Pacific Rattlesnake,Reptilia
IVC,1/26/25,38.0789869,-122.5847348,Arctostaphylos manzanita,Common Manzanita,Plantae
IVC,1/29/25,38.07630009,-122.5834754,Corvus corax,Common Raven,Aves
IVC,1/29/25,38.07622919,-122.5838532,Corvus brachyrhynchos,American Crow,Aves
IVC,1/29/25,38.07570337,-122.5847455,Calypte anna,Anna's Hummingbird,Aves
IVC,1/29/25,38.07567824,-122.5847867,Dryocopus pileatus,Pileated Woodpecker,Aves
IVC,1/30/25,38.07846837,-122.5856843,Pseudacris regilla,Pacific chorus frog,Amphibia
IVC,2/22/25,38.07693953,-122.5810931,Corvus brachyrhynchos,American Crow,Aves
IVC,2/22/25,38.07643386,-122.5830825,Sayornis nigricans,Black Phoebe,Aves
IVC,2/22/25,38.0764004,-122.5830587,Haemorhous mexicanus,House Finch,Aves
IVC,2/22/25,38.07651339,-122.583162,Melozone crissalis,California Towhee,Aves
IVC,2/22/25,38.07629166,-122.5833931,Zonotrichia atricapilla,Golden-crowned Sparrow,Aves
IVC,2/22/25,38.07629752,-122.5833613,Junco hyemalis,Dark-eyed Junco,Aves
IVC,2/22/25,38.07631306,-122.5832769,Baeolophus inornatus,Oak Titmouse,Aves
IVC,2/22/25,38.07690596,-122.5844096,Pseudacris regilla,Pacific chorus frog,Amphibia
IVC,2/22/25,38.07691042,-122.5844112,Buteo jamaicensis,Red-tailed Hawk,Aves
IVC,2/22/25,38.07797595,-122.585304,Nymphalis californica,California Tortoiseshell,Insecta
IVC,2/22/25,38.07852967,-122.585732,Anaxyrus boreas,Western Toad,Amphibia
IVC,2/22/25,38.07852689,-122.5857388,Anaxyrus boreas,Western Toad,Amphibia
IVC,2/22/25,38.07852572,-122.5857417,Anaxyrus boreas,Western Toad,Amphibia
IVC,2/22/25,38.07845268,-122.5857054,Anaxyrus boreas,Western Toad,Amphibia
IVC,2/24/25,38.0782445,-122.5841367,Anaxyrus boreas,Western Toad,Amphibia
IVC,3/2/25,38.07902217,-122.58587,Anaxyrus boreas,Western Toad,Amphibia
IVC,3/26/25,38.0771584,-122.5836304,Zonotrichia atricapilla,Golden-crowned Sparrow,Aves
IVC,3/26/25,38.0771584,-122.5836304,Astur cooperii,Cooper's Hawk,Aves
IVC,3/26/25,38.0771584,-122.5836304,Aphelocoma californica,California Scrub-Jay,Aves
IVC,3/26/25,38.0771584,-122.5836304,Bolbitius titubans,yellow fieldcap,Fungi
IVC,3/27/25,38.07723333,-122.5856333,Viola pedunculata,California Golden Violet,Plantae
IVC,3/27/25,38.07699722,-122.5854639,Lupinus nanus,Sky Lupine,Plantae
IVC,3/27/25,38.07699167,-122.5854417,Sanicula bipinnatifida,Purple Sanicle,Plantae
IVC,3/27/25,38.07854445,-122.5856167,Parentucellia latifolia,Broadleaf Glandweed,Plantae
IVC,4/1/25,38.07934167,-122.5849833,Dipterostemon capitatus,blue dicks,Plantae
IVC,4/1/25,38.07965833,-122.5855417,Plagiobothrys nothofulvus,Rusty Popcornflower,Plantae
IVC,4/1/25,38.07767217,-122.5842217,Sanicula laciniata,laceleaf sanicle,Plantae
IVC,4/1/25,38.07712217,-122.5854117,Viola pedunculata,California Golden Violet,Plantae
IVC,4/3/25,38.07979248,-122.5746925,Sidalcea malviflora,checkerbloom,Plantae
IVC,4/3/25,38.07809491,-122.5734141,Dipterostemon capitatus,blue dicks,Plantae
IVC,4/3/25,38.07783448,-122.5733565,Sisyrinchium bellum,western blue-eyed grass,Plantae
IVC,4/8/25,38.0752572,-122.5795836,Taraxia ovata,Sun Cup,Plantae
IVC,4/8/25,38.07504842,-122.5796077,Sisyrinchium bellum,western blue-eyed grass,Plantae
IVC,4/12/25,38.07911667,-122.583825,Erodium botrys,Mediterranean Stork's-bill,Plantae
IVC,4/12/25,38.07984167,-122.5770717,Parentucellia latifolia,Broadleaf Glandweed,Plantae
IVC,4/14/25,38.06912315,-122.5839149,Callophrys augustinus,Brown Elfin,Insecta
IVC,4/18/25,38.07808333,-122.5856633,Lysimachia arvensis,scarlet pimpernel,Plantae
IVC,4/19/25,38.0800555,-122.5853667,Erodium botrys,Mediterranean Stork's-bill,Plantae
IVC,5/2/25,38.0742,-122.5764,Dipterostemon capitatus,blue dicks,Plantae
IVC,5/5/25,38.07620804,-122.5839137,Crotalus oreganus oreganus,Northern Pacific Rattlesnake,Reptilia
IVC,5/7/25,38.0777195,-122.5856167,Odocoileus hemionus,Mule Deer,Mammalia
IVC,5/9/25,38.08041117,-122.5846467,Baccharis pilularis,coyote brush,Plantae
IVC,5/9/25,38.08036667,-122.5753778,Vicia villosa,hairy vetch,Plantae
IVC,5/9/25,38.08036667,-122.5753778,Bellardia viscosa,Yellow Glandweed,Plantae
IVC,5/9/25,38.08013056,-122.5755278,Parentucellia latifolia,Broadleaf Glandweed,Plantae
IVC,5/9/25,38.07963611,-122.5761278,Castilleja densiflora densiflora,,Plantae
IVC,5/9/25,38.07951944,-122.5762333,Eryngium armatum,coastal button-celery,Plantae
IVC,5/9/25,38.07951944,-122.5762333,Wyethia angustifolia,narrowleaf mule-ears,Plantae
IVC,5/9/25,38.07893889,-122.5766083,Sidalcea malviflora,checkerbloom,Plantae
IVC,5/9/25,38.07893889,-122.5766083,Primula hendersonii,Henderson's shooting star,Plantae
IVC,5/9/25,38.07961111,-122.5763306,Trifolium barbigerum,Bearded Clover,Plantae
IVC,5/9/25,38.08028333,-122.581795,Anaxyrus boreas,Western Toad,Amphibia
IVC,5/9/25,38.07952778,-122.5834028,Anaxyrus boreas halophilus,California Toad,Amphibia
IVC,5/9/25,38.07967778,-122.5832444,Anaxyrus boreas,Western Toad,Amphibia
IVC,5/9/25,38.07967778,-122.5832444,Eleodes dentipes,Dentate Stink Beetle,Insecta
IVC,5/9/25,38.07967778,-122.5832444,Alopecosa kochi,Koch's Wolf Spider,Arachnida
IVC,5/9/25,38.08004444,-122.5827861,Anaxyrus boreas,Western Toad,Amphibia
IVC,5/9/25,38.08031944,-122.5819306,Triphysaria pusilla,dwarf owl's-clover,Plantae
IVC,5/9/25,38.08031944,-122.5819306,Anaxyrus boreas,Western Toad,Amphibia
IVC,5/9/25,38.08029168,-122.581846,Anaxyrus boreas,Western Toad,Amphibia
IVC,5/9/25,38.08051667,-122.5805583,Anaxyrus boreas,Western Toad,Amphibia
IVC,5/9/25,38.08050278,-122.5799333,Anaxyrus boreas,Western Toad,Amphibia
IVC,5/9/25,38.08032222,-122.5755639,Anaxyrus boreas halophilus,California Toad,Amphibia
IVC,5/11/25,38.07836117,-122.5852583,Pituophis catenifer,Gopher Snake,Reptilia
IVC,5/11/25,38.08081667,-122.5749667,Parentucellia latifolia,Broadleaf Glandweed,Plantae
IVC,5/11/25,38.08032778,-122.5755667,Castilleja densiflora,dense-flowered owl's-clover,Plantae
IVC,5/11/25,38.07984444,-122.5768444,Trifolium barbigerum,Bearded Clover,Plantae
IVC,5/11/25,38.07979722,-122.5776917,Icaricia acmon,Acmon Blue,Insecta
IVC,5/11/25,38.08034444,-122.5785333,Clarkia purpurea quadrivulnera,four-spot,Plantae
IVC,5/11/25,38.08034444,-122.5785333,Clarkia purpurea,Winecup Clarkia,Plantae
IVC,5/11/25,38.08038889,-122.5791667,Castilleja densiflora,dense-flowered owl's-clover,Plantae
IVC,5/11/25,38.0806,-122.583625,Junonia grisea,Gray Buckeye,Insecta
IVC,5/11/25,38.08061667,-122.5841028,Castilleja densiflora densiflora,,Plantae
IVC,5/11/25,38.08061667,-122.5841028,Eryngium armatum,coastal button-celery,Plantae
IVC,5/11/25,38.08031667,-122.5849917,Sceloporus occidentalis bocourtii,Coast Range Fence Lizard,Reptilia
IVC,5/11/25,38.08031667,-122.5849917,Coenonympha california,Common Ringlet,Insecta
IVC,5/11/25,38.08010556,-122.5853333,Sceloporus occidentalis bocourtii,Coast Range Fence Lizard,Reptilia
IVC,5/11/25,38.07905,-122.5858056,Sceloporus occidentalis bocourtii,Coast Range Fence Lizard,Reptilia
IVC,5/11/25,38.07883056,-122.5858361,Coenonympha california,Common Ringlet,Insecta
IVC,5/11/25,38.07883056,-122.5858361,Sceloporus occidentalis bocourtii,Coast Range Fence Lizard,Reptilia
IVC,5/11/25,38.07878183,-122.5859035,Sidalcea malviflora,checkerbloom,Plantae
IVC,5/11/25,38.07876389,-122.5859167,Sisyrinchium bellum,western blue-eyed grass,Plantae
IVC,5/11/25,38.07852222,-122.58575,Anaxyrus boreas halophilus,California Toad,Amphibia
IVC,5/11/25,38.078875,-122.5838194,Lathyrus angulatus,Angled Pea,Plantae
IVC,5/11/25,38.078875,-122.5838194,Trifolium repens,white clover,Plantae
IVC,5/11/25,38.07995,-122.5829417,Arctostaphylos manzanita,Common Manzanita,Plantae
IVC,5/11/25,38.08028192,-122.5817659,Triphysaria pusilla,dwarf owl's-clover,Plantae
IVC,5/11/25,38.08027426,-122.5818849,Plantago coronopus,Buck's-horn Plantain,Plantae
IVC,5/11/25,38.078875,-122.5838194,Hordeum marinum,salt barley,Plantae
